UPC,ITEM_DESC,ANCHO,ALTO,PROFUNDO,NUM_FRENTES,MARCA,CHAROLA,E_CHAROLA_NORM
7501073833739,SCHWEPES GINGER ALE 1LT NR,8.3,28.3,8.3,1,OTRO,1,0.4444
793573950079,RED COLA 3LT NR,12.0,36.0,12.0,1,OTRO,1,0.4444
7501031311682,REFRESCO PEPSI 1.5 L NR:REGULAR,8.3,33.25,8.3,1,PEPSI,1,0.4167
7501031310098,REFRESCO PEPSI 3 LT BOTELLA NO RETORNABLE:COLA,12.5,37.5,12.5,1,PEPSI,1,0.4444
7501031310258,REFRESCO PEPSI 2.5 LT BOTELLA NO RETORNABLE:COLA,11.0,37.5,11.0,1,PEPSI,1,0.4444
7501022014639,REFRESCO 7 UP 2.5L NR,11.0,37.5,11.0,1,OTRO,2,0.5556
21136010480,AGUA MINERAL TOPO CHICO 1.5 LT BOTELLA NO RETORNABLE,9.7,31.0,9.7,1,TOPO CHICO,2,0.4444
7501055303885,REFRESCO FRESCA 2 LT BOTELLA NO RETORNABLE TORONJA,10.0,33.8,10.0,1,FRESCA,2,0.4074
21136010480,AGUA MINERAL TOPO CHICO 1.5 LT BOTELLA NO RETORNABLE,9.7,31.0,9.7,1,TOPO CHICO,2,0.4444
7501022013069,PEPSI BLACK 1.5 LTS,8.3,33.5,8.3,1,PEPSI,2,0.5556
7501071120077,REFRESCO SQUIRT 2 LT BOTELLA NO RETORNABLE TORONJA,10.0,35.0,10.0,1,SQUIRT,2,0.5333
7501055304806,REFRESCO SPRITE 3 LT BOTELLA NO RETORNABLE LIMA-LIMON,11.7,35.8,11.7,1,SPRITE,3,0.2963
7501055305360,REFRESCO COCA-COLA 2 LT BOTELLA NO RETORNABLE COLA LIGHT,10.0,34.7,10.0,1,COCA,3,0.2917
7501055304745,REFRESCO COCA-COLA 3 LT BOTELLA NO RETORNABLE COLA,11.8,36.1,11.8,1,COCA,3,0.25
7501055310227,REFRESCO COCA-COLA 2.5 LT BOTELLA RETORNABLE COLA,11.3,36.85,11.3,1,COCA,3,0.2222
7501055340002,REFRESCO SIDRAL MUNDET 2LTS. NR PET,10.2,34.2,10.2,1,MUNDET,4,0.3333
7501055303878,FANTA 2LT PET,10.0,33.8,10.0,1,FANTA,4,0.4444
7501055305247,REFRESCO COCA-COLA 2.5 LT BOTELLA NO RETORNABLE COLA,10.9,36.9,10.9,1,COCA,4,0.3333
7501055302925,REFRESCO COCA-COLA 2 LT BOTELLA NO RETORNABLE COLA,10.2,34.25,10.2,1,COCA,4,0.3333
7501055300594,REFRESCO COCA-COLA 1.5 LT BOTELLA RETORNABLE:COLA:REGULAR,9.5,33.0,9.5,1,COCA,4,0.4444
7501022013052,PEPSI BLACK 600ML,6.8,24.0,6.8,1,PEPSI,5,0.4889
7501073830509,PENAFIEL MINERAL 600 ML NR,6.7,24.5,6.7,1,PENAFIEL,5,0.4722
7501055305629,REFRESCO SPRITE 600 ML BOTELLA NO RETORNABLE LIMA-LIMON,7.1,22.9,7.1,1,SPRITE,5,0.5111
7501071120183,REFRESCO SQUIRT 600 ML BOTELLA NO RETORNABLE TORONJA,6.7,24.75,6.7,1,SQUIRT,5,0.4889
75004699,REFRESCO COCA-COLA 500 ML BOTELLA VIDRIO RETORNABLE,6.7,28.3,6.7,1,COCA,5,0.4667
7501055305346,REFRESCO COCA-COLA 1 LT BOTELLA NO RETORNABLE COLA LIGHT,8.4,27.45,8.4,1,COCA,5,0.375
7501055302451,REFRESCO COCACOLA 1 LT BOTELLA NO RETORNABLE COLA,8.4,27.4,8.4,1,COCA,5,0.4667
7501031310012,REFRESCO PEPSI 600 ML BOTELLA NO RETORNABLE COLA,6.7,25.0,6.7,1,PEPSI,6,0.5333
21136010541,AGUA MINERAL TOPO CHICO 600 ML BOTELLA NO RETORNABLE,7.6,21.0,7.6,1,TOPO CHICO,6,0.5556
7501055303786,REFRESCO FRESCA 600 ML BOTELLA NO RETORNABLE TORONJA,7.1,23.2,7.1,1,FRESCA,6,0.5556
7501055305629,REFRESCO SPRITE 600 ML BOTELLA NO RETORNABLE LIMA-LIMON,7.1,23.2,7.1,1,SPRITE,6,0.5111
7501055305339,REFRESCO COCA-COLA 600 ML BOTELLA NO RETORNABLE COLA LIGHT,6.9,24.049999999999997,6.9,1,COCA,6,0.6111
75007614,REFRESCO COCA-COLA 600 ML BOTELLA NO RETORNABLE COLA,6.9,23.9,6.9,2,COCA,6,0.5926
7501022014257,PEPSI KICK 500 ML,6.0,21.0,6.0,1,PEPSI,7,0.6944
7501073831469,PENAFIEL TWIST LIMON 600 ML NR,6.550000000000001,24.6,6.550000000000001,1,PENAFIEL,7,0.6389
7501073839854,PENAFIEL NARANJADA 600 ML NR,6.550000000000001,24.6,6.550000000000001,1,PENAFIEL,7,0.6111
7501022014257,PEPSI KICK 500 ML,6.0,21.0,6.0,1,PEPSI,7,0.6944
7501055305230,REFRESCO FANTA 600 ML BOTELLA NO RETORNABLE FRESA,7.1,23.2,7.1,1,FANTA,7,0.6667
7501055302086,REFRESCO COCA-COLA 500 ML BOTELLA VIDRIO NO RETORNABLE COLA,6.9,23.7,6.9,2,COCA,7,0.6111
7501022009277,REFRESCO PEPSI 473ML LATA,6.7,16.0,6.7,1,PEPSI,8,0.7937
7501031302741,REFRESCO DE COLA PEPSI 400 ML BOTE  NO RETORNABLE,5.8,21.0,5.8,1,PEPSI,8,0.7284
7501022009277,REFRESCO PEPSI 473ML LATA,6.7,16.0,6.7,1,PEPSI,8,0.7937
7501055354696,COCA COLA SA 235 ML VNR,5.5,18.5,5.5,1,COCA,8,0.8148
7501055355310,COCA COLA 250 ML PET NR,5.6,17.0,5.6,1,COCA,8,0.7778
7501055361540,COCA-COLA ORIGINAL LATA 355 ML NR (SLEEK CAN),5.8,15.8,5.8,1,COCA,8,0.7778
7501055356256,COCA COLA SIN AZUCAR CHUBBY 355ML PET,6.5,16.5,6.5,1,COCA,8,0.7407
7501055332175,COCA COLA REGULAR CHUBBY 355ML PET,6.5,16.5,6.5,1,COCA,8,0.75
7501055335060,Coca Cola 2.75lts 8pk,12.5,35.9,12.5,1,COCA,9,1.0
