UPC,ITEM_DESC,ANCHO,ALTO,PROFUNDO,NUM_FRENTES,MARCA,CHAROLA,E_CHAROLA_NORM
7501055304745,Refresco CocaCola 3 lt botella No Retornable cola,11.3,36.7,11.3,3,COCA,1,0.3806
7501055300952,Refresco CocaCola 1 1/4 lt botella Retornable,9.1,31.0,9.1,1,COCA,2,0.4583
7501055302925,Refresco CocaCola 2 lt botella No Retornable cola,10.0,34.7,10.0,2,COCA,2,0.443
7501055335060,Coca Cola 2.75lts,12.5,35.9,12.5,2,COCA,2,0.4444
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,3,0.5625
75004699,Refresco CocaCola 500 ml botella vidrio Retornable,6.6,28.5,6.6,1,COCA,3,0.5278
7501055302451,Refresco CocaCola 1 lt botella No Retornable cola,8.4,27.5,8.4,1,COCA,3,0.5192
7501031310012,Refresco Pepsi 600 ml botella No Retornable cola,6.7,25.0,6.7,1,PEPSI,3,0.5476
7501055320684,Coca Cola SA 500 ml VNR,6.9,23.5,6.9,1,COCA,4,0.5667
7501055302086,Refresco CocaCola 500 ml botella vidrio No Retornable cola,6.9,23.5,6.9,1,COCA,4,0.6447
7501055320639,Coca Cola SA 600 ml NR,6.9,24.2,6.9,1,COCA,4,0.6184
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,4,0.5625
7501022014257,PEPSI KICK 500 ML,6.0,21.0,6.0,1,PEPSI,4,0.636
7501031311620,Refresco Pepsi 500 ml botella No Retornable cola,6.5,23.0,6.5,1,PEPSI,4,0.6333
7501055361540,CocaCola Original lata 355 ML NR Sleek Can,5.8,15.8,5.8,1,COCA,5,0.7083
7501055355310,Coca Cola 250 ml PET NR,5.6,17.0,5.6,1,COCA,5,0.6889
7501055332175,Coca Cola Regular Chubby 355ml Pet,6.5,16.5,6.5,1,COCA,5,0.7083
7501055302086,Refresco CocaCola 500 ml botella vidrio No Retornable cola,6.9,23.5,6.9,1,COCA,5,0.6447
7501022009277,Refresco Pepsi 473ml lata,6.7,16.0,6.7,1,PEPSI,5,0.6912
75009809,Refresco Coca-Cola 500 ml botella plastico No Retornable cola,6.6,23.5,6.6,1,COCA,5,0.6875
7501022009277,Refresco Pepsi 473ml lata,6.7,16.0,6.7,1,PEPSI,5,0.6912
7501022015438,Pepsi Kick SG 473 Ml Lata 12 XD,6.6,16.3,6.6,1,PEPSI,5,0.7167
7501055304745,Refresco CocaCola 3 lt botella No Retornable cola,11.3,36.7,11.3,1,COCA,6,0.3806
7501055321681,Coca Cola SA 2.5 L NR,10.0,37.0,10.0,1,COCA,6,0.4333
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,6,0.443
7501031311606,Refresco Pepsi 2 Lt botella No Retornable cola,10.0,35.0,10.0,1,PEPSI,6,0.4412
7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,11.0,37.5,11.0,1,PEPSI,6,0.4737
7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,12.5,37.5,12.5,1,PEPSI,7,0.5044
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,7,0.443
7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,12.5,37.5,12.5,1,PEPSI,7,0.5044
793573950079,Red Cola 3Lt NR,12.0,36.0,12.0,1,OTRO,7,0.4583
7501031311606,Refresco Pepsi 2 Lt botella No Retornable cola,10.0,35.0,10.0,1,PEPSI,7,0.4412
7501031310012,Refresco Pepsi 600 ml botella No Retornable cola,6.7,25.0,6.7,2,PEPSI,8,0.5476
7501022014585,Seven up Lima limon 600ml NR,6.7,25.0,6.7,1,OTRO,8,0.5833
7501505630073,Sangria casera Original 600ml NR,7.0,24.0,7.0,1,OTRO,8,0.557
7503006897016,Red Cola 600ml NR,6.6,24.4,6.4,1,OTRO,8,0.553
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,1,TOPO CHICO,8,0.5903
7501071120183,Squirt Toronja 600ml NR,6.7,25.0,6.7,1,SQUIRT,8,0.549
7501031311620,Refresco Pepsi 500 ml botella No Retornable cola,6.5,23.0,6.5,1,PEPSI,9,0.6333
7501022013052,PEPSI BLACK 600ML,6.8,24.0,6.8,2,PEPSI,9,0.614
7501022014912,Mirinda 600mls RA,6.6,25.0,6.6,1,MIRINDA,9,0.6364
7501073839854,Penafiel Naranjada 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,9,0.6404
