UPC,ITEM_DESC,ANCHO,ALTO,PROFUNDO,NUM_FRENTES,MARCA,CHAROLA,E_CHAROLA_NORM
7501073800908,Penafiel Mineral 2 lt NR,10.3,34.1,10.3,1,PENAFIEL,1,0.1667
7501071120077,Squirt Toronja 2L NR,10.0,35.0,10.0,1,SQUIRT,1,0.1667
7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,12.5,37.5,12.5,1,PEPSI,1,0.1667
7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,11.0,37.5,11.0,1,PEPSI,1,0.2
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,1,0.3
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,2,0.3
7501055305247,Refresco CocaCola 2.5 lt botella No Retornable cola,10.9,36.9,10.9,1,COCA,2,0.3333
7501055304745,Refresco CocaCola 3 lt botella No Retornable cola,11.3,36.7,11.3,1,COCA,2,0.3333
7501055302925,Refresco CocaCola 2 lt botella No Retornable cola,10.0,34.7,10.0,1,COCA,2,0.3333
7501055313532,Refresco Coca Cola 1.75L NR,9.5,34.1,9.5,1,COCA,2,0.3333
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,3,0.6111
75005061,Sprite Lima limon 500ml Ret,6.6,28.5,6.6,1,SPRITE,3,0.6667
7501031310012,Refresco Pepsi 600 ml botella No Retornable cola,6.7,25.0,6.7,1,PEPSI,3,0.5333
75004699,Refresco CocaCola 500 ml botella vidrio Retornable,6.6,28.5,6.6,2,COCA,3,0.5278
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,4,0.6111
7501022014585,Seven up Lima limon 600ml NR,6.7,25.0,6.7,1,OTRO,4,0.6667
7501022013052,PEPSI BLACK 600ML,6.8,24.0,6.8,1,PEPSI,4,0.6667
7501031311620,Refresco Pepsi 500 ml botella No Retornable cola,6.5,23.0,6.5,1,PEPSI,4,0.7083
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,4,0.6833
7501073830509,Penafiel Mineral 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.8667
75005061,Sprite Lima limon 500ml Ret,6.6,28.5,6.6,1,SPRITE,5,0.6667
7501022014257,PEPSI KICK 500 ML,6.0,21.0,6.0,1,PEPSI,5,0.7917
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,5,0.6833
7501055305339,Refresco CocaCola 600 ml botella No Retornable cola light,6.9,24.2,6.9,1,COCA,5,0.8333
7501055320639,Coca Cola SA 600 ml NR,6.9,24.2,6.9,1,COCA,5,0.8571
7501055302086,Refresco CocaCola 500 ml botella vidrio No Retornable cola,6.9,23.5,6.9,1,COCA,5,0.9167
7501073830509,Penafiel Mineral 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,6,0.8667
75005078,Fanta Naranja 500ml RET,6.6,28.5,6.6,1,FANTA,6,0.8889
7501022009277,Refresco Pepsi 473ml lata,6.7,16.0,6.7,2,PEPSI,6,1.0
7501055355310,Coca Cola 250 ml PET NR,5.6,17.0,5.6,1,COCA,6,1.0
7501055358984,Coca Cola SA 250ML,6.0,15.6,6.0,1,COCA,6,1.0
7501055300075,Refresco CocaCola 355 ml lata,6.6,12.2,6.6,1,COCA,6,1.0
7501055305391,Refresco CocaCola 355 ml lata light,6.6,12.2,6.6,1,COCA,6,1.0
