UPC,ITEM_DESC,ANCHO,ALTO,PROFUNDO,NUM_FRENTES,MARCA,CHAROLA,E_CHAROLA_NORM
30385815005,Aguas de Lourdes Mineral 1.5 LTS,9.5,30.0,9.5,1,OTRO,1,0.4667
7501071120077,Squirt Toronja 2L NR,10.0,35.0,10.0,1,SQUIRT,1,0.45
7501073840843,Penafiel Sifon 1.75lt NR,10.3,37.5,10.3,1,PENAFIEL,1,0.45
7501073841949,PENAFIEL PINADA 2 LTS,10.3,34.1,10.3,1,PENAFIEL,1,0.45
7501073839861,Penafiel Naranjada 2 lt NR,10.3,34.1,10.3,1,PENAFIEL,1,0.45
7501073800908,Penafiel Mineral 2 lt NR,10.3,34.1,10.3,1,PENAFIEL,2,0.4833
21136010480,Agua mineral Topo Chico 1.5 lt botella No Retornable,9.7,31.0,9.7,1,TOPO CHICO,2,0.4833
30385815005,Aguas de Lourdes Mineral 1.5 LTS,9.5,30.0,9.5,1,OTRO,2,0.4667
7501073833739,Schwepes Ginger Ale 1Lt NR,8.3,28.3,8.3,1,OTRO,3,0.5167
7501073839212,Penafiel Twist Limon 1 lt NR,8.0,27.9,8.0,1,PENAFIEL,3,0.5167
7501073830028,Penafiel Mineral 1 lt NR,8.0,27.9,8.0,1,PENAFIEL,3,0.5167
7501071120183,Squirt Toronja 600ml NR,6.7,25.0,6.7,1,SQUIRT,3,0.5167
7501073845015,Schweppes Mineral 600ml,7.0,24.3,7.0,1,SCHWEPPES,3,0.5167
7501073833722,Schweppes Ginger Ale 600 ml NR,6.6,24.9,6.6,1,SCHWEPPES,3,0.5167
7503032676241,MINERALI 600ML,6.6,24.7,6.6,1,OTRO,4,0.55
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,1,TOPO CHICO,4,0.55
7501073840188,Penafiel Twist Naranja 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.5833
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.5833
7501073842274,Penafiel Mineral Coco 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.5833
7501073830509,Penafiel Mineral 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.5833
7501073831148,Agua mineral de manantial Penafiel 355 ml botella No Retornable:natural,6.6,17.2,6.6,1,PENAFIEL,5,0.5833
7501073825208,Schweppes Tonic 296 ml NR,6.5,15.0,6.5,1,SCHWEPPES,5,0.5833
7501073844162,Penafiel Mineral Lata 355ml,6.6,12.3,6.6,1,PENAFIEL,5,0.5833
7501022015551,Manzanita Sol Manzana 2.5L NR,11.2,37.0,11.2,1,OTRO,6,0.45
