UPC,ITEM_DESC,ANCHO,ALTO,PROFUNDO,NUM_FRENTES,MARCA,CHAROLA,E_CHAROLA_NORM
7501055304813,Fresca Toronja 3L NR,11.2,35.9,11.2,1,FRESCA,1,0.425
7500326103407,Barrilitos Durazno 2L NR,9.5,34.5,9.5,1,BARRILITOS,1,0.425
7501022015384,Manzanita Sol PET 1.5 Lts,9.0,34.0,9.0,1,OTRO,1,0.425
7501073839861,Penafiel Naranjada 2 lt NR,10.3,34.1,10.3,1,PENAFIEL,1,0.425
7501055304806,Sprite Lima limon 3L NR,11.2,35.9,11.2,1,SPRITE,1,0.425
7501073800908,Penafiel Mineral 2 lt NR,10.3,34.1,10.3,1,PENAFIEL,2,0.475
21136010480,Agua mineral Topo Chico 1.5 lt botella No Retornable,9.7,31.0,9.7,1,TOPO CHICO,2,0.475
7501071120077,Squirt Toronja 2L NR,10.0,35.0,10.0,2,SQUIRT,2,0.475
7501073840843,Penafiel Sifon 1.75lt NR,10.3,37.5,10.3,1,PENAFIEL,2,0.4417
7501071120183,Squirt Toronja 600ml NR,6.7,25.0,6.7,1,SQUIRT,3,0.525
7501055303786,Fresca Toronja 600ml NR,7.1,23.2,7.1,1,FRESCA,3,0.525
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,1,TOPO CHICO,3,0.5625
7501198350418,Dr Pepper Original 600ml NR,6.6,24.9,6.6,1,DR PEPPER,3,0.525
7501073841925,Penafiel Pinada 600ml NR,6.7,24.5,6.7,1,PENAFIEL,3,0.55
7501505630073,Sangria casera Original 600ml NR,7.0,24.0,7.0,1,OTRO,3,0.525
7501022014585,Seven up Lima limon 600ml NR,6.7,25.0,6.7,1,OTRO,3,0.525
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,1,TOPO CHICO,4,0.5625
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,4,0.6083
7501073839854,Penafiel Naranjada 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,4,0.575
7501022014912,Mirinda 600mls RA,6.6,25.0,6.6,1,MIRINDA,4,0.5583
7501022015377,Manzanita Sol PET 600ml,6.6,25.0,6.6,1,OTRO,4,0.575
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.6083
7501073830509,Penafiel Mineral 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.625
30385246007,Agua mineral carbonatada Lourdes 600 ml botella NR,5.7,20.5,5.7,1,OTRO,5,0.625
