UPC,ITEM_DESC,ANCHO,ALTO,PROFUNDO,NUM_FRENTES,MARCA,CHAROLA,E_CHAROLA_NORM
7501055304745,Refresco CocaCola 3 lt botella No Retornable cola,11.3,36.7,11.3,1,COCA,1,0.325
7501055305247,Refresco CocaCola 2.5 lt botella No Retornable cola,10.9,36.9,10.9,1,COCA,1,0.25
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,1,0.3571
7501031311606,Refresco Pepsi 2 Lt botella No Retornable cola,10.0,35.0,10.0,1,PEPSI,1,0.35
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,1,0.3571
7501055300952,Refresco CocaCola 1 1/4 lt botella Retornable,9.1,31.0,9.1,1,COCA,2,0.375
7501055313532,Refresco Coca Cola 1.75L NR,9.5,34.1,9.5,1,COCA,2,0.375
7501055302925,Refresco CocaCola 2 lt botella No Retornable cola,10.0,34.7,10.0,1,COCA,2,0.3594
7501055310227,Refresco Coca-Cola 2.5 lt botella retornable cola,11.5,36.7,11.5,1,COCA,2,0.3393
7501055304745,Refresco CocaCola 3 lt botella No Retornable cola,11.3,36.7,11.3,1,COCA,2,0.325
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,3,0.625
75004699,Refresco CocaCola 500 ml botella vidrio Retornable,6.6,28.5,6.6,1,COCA,3,0.5156
7501031310012,Refresco Pepsi 600 ml botella No Retornable cola,6.7,25.0,6.7,1,PEPSI,3,0.5469
7501505630073,Sangria casera Original 600ml NR,7.0,24.0,7.0,1,OTRO,3,0.625
7501071120183,Squirt Toronja 600ml NR,6.7,25.0,6.7,2,SQUIRT,3,0.5
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,4,0.625
7501022013052,PEPSI BLACK 600ML,6.8,24.0,6.8,2,PEPSI,4,0.5938
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,1,TOPO CHICO,4,0.5714
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,4,0.6875
7501055302086,Refresco CocaCola 500 ml botella vidrio No Retornable cola,6.9,23.5,6.9,1,COCA,5,0.8214
7501055305339,Refresco CocaCola 600 ml botella No Retornable cola light,6.9,24.2,6.9,1,COCA,5,0.7292
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,5,0.625
7501022014257,PEPSI KICK 500 ML,6.0,21.0,6.0,2,PEPSI,5,0.775
7501073830509,Penafiel Mineral 600 ml NR,6.4,24.7,6.4,2,PENAFIEL,5,0.8056
7501055361540,CocaCola Original lata 355 ML NR Sleek Can,5.8,15.8,5.8,1,COCA,6,0.875
7501055355310,Coca Cola 250 ml PET NR,5.6,17.0,5.6,1,COCA,6,0.875
7501055302086,Refresco CocaCola 500 ml botella vidrio No Retornable cola,6.9,23.5,6.9,1,COCA,6,0.8214
7501031302741,Refresco de Cola Pepsi 400 ml bote No retornable,5.8,21.0,5.8,1,PEPSI,6,0.8214
7501022009277,Refresco Pepsi 473ml lata,6.7,16.0,6.7,1,PEPSI,6,0.875
7501022015377,Manzanita Sol PET 600ml,6.6,25.0,6.6,1,OTRO,6,0.75
7501073830509,Penafiel Mineral 600 ml NR,6.4,24.7,6.4,2,PENAFIEL,6,0.8056
7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,11.0,37.5,11.0,1,PEPSI,7,0.5
7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,12.5,37.5,12.5,2,PEPSI,7,0.5179
7501055305650,Sprite Lima limon 2L NR,10.0,33.8,10.0,1,SPRITE,7,0.5
7501022014080,Seven up Lima limon 1.5L NR,8.3,33.5,8.3,1,OTRO,7,0.5
7501071120077,Squirt Toronja 2L NR,10.0,35.0,10.0,1,SQUIRT,8,0.6094
21136010480,Agua mineral Topo Chico 1.5 lt botella No Retornable,9.7,31.0,9.7,1,TOPO CHICO,8,0.625
7501071120077,Squirt Toronja 2L NR,10.0,35.0,10.0,1,SQUIRT,8,0.6094
21136010480,Agua mineral Topo Chico 1.5 lt botella No Retornable,9.7,31.0,9.7,1,TOPO CHICO,8,0.625
7501073800908,Penafiel Mineral 2 lt NR,10.3,34.1,10.3,1,PENAFIEL,8,0.625
