UPC,ITEM_DESC,ANCHO,ALTO,PROFUNDO,NUM_FRENTES,MARCA,CHAROLA,E_CHAROLA_NORM
7501055310227,Refresco Coca-Cola 2.5 lt botella retornable cola,11.5,36.7,11.5,1,COCA,1,0.4537
7501055304745,Refresco CocaCola 3 lt botella No Retornable cola,11.3,36.7,11.3,1,COCA,1,0.4479
7501055313532,Refresco Coca Cola 1.75L NR,9.5,34.1,9.5,1,COCA,2,0.4667
7501055302925,Refresco CocaCola 2 lt botella No Retornable cola,10.0,34.7,10.0,2,COCA,2,0.4611
7501055310227,Refresco Coca-Cola 2.5 lt botella retornable cola,11.5,36.7,11.5,1,COCA,2,0.4537
7501055302451,Refresco CocaCola 1 lt botella No Retornable cola,8.4,27.5,8.4,1,COCA,3,0.5123
7501055313525,Refresco Coca Cola 1.25 lts No Retornable:Regular,8.5,30.0,8.5,2,COCA,3,0.5
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,2,COCA,4,0.537
75004699,Refresco CocaCola 500 ml botella vidrio Retornable,6.6,28.5,6.6,1,COCA,4,0.5278
7501055368662,CocaCola Sin Azucar 450ml PET NR,6.5,21.0,6.5,1,COCA,5,0.5722
7501055310968,Refresco Coca-Cola No Retornable 450 ml botella:regular,6.5,21.5,6.5,1,COCA,5,0.5611
7501055320639,Coca Cola SA 600 ml NR,6.9,24.2,6.9,1,COCA,5,0.5525
7501055320622,Coca Cola SA 355 ml lata,6.6,12.2,6.6,1,COCA,6,0.5833
7501055305391,Refresco CocaCola 355 ml lata light,6.6,12.2,6.6,1,COCA,6,0.5833
7501055300075,Refresco CocaCola 355 ml lata,6.6,12.2,6.6,1,COCA,6,0.5833
7501055358984,Coca Cola SA 250ML,6.0,15.6,6.0,1,COCA,6,0.5833
7501055304745,Refresco CocaCola 3 lt botella No Retornable cola,11.3,36.7,11.3,1,COCA,7,0.4479
7501055305247,Refresco CocaCola 2.5 lt botella No Retornable cola,10.9,36.9,10.9,1,COCA,7,0.4603
7501055304745,Refresco CocaCola 3 lt botella No Retornable cola,11.3,36.7,11.3,1,COCA,7,0.4479
7501055305247,Refresco CocaCola 2.5 lt botella No Retornable cola,10.9,36.9,10.9,1,COCA,8,0.4603
7501055349555,Coca Cola Sin Azucar 1.75L,9.5,34.1,9.5,1,COCA,8,0.4722
7501055321681,Coca Cola SA 2.5 L NR,10.0,37.0,10.0,1,COCA,8,0.4722
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,8,0.4583
7501055302451,Refresco CocaCola 1 lt botella No Retornable cola,8.4,27.5,8.4,1,COCA,9,0.5123
7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,14.0,23.9,14.0,1,COCA,9,0.5
75004699,Refresco CocaCola 500 ml botella vidrio Retornable,6.6,28.5,6.6,1,COCA,10,0.5278
7501055305346,Refresco CocaCola 1 lt botella No Retornable cola light,8.4,27.5,8.4,1,COCA,10,0.5278
75004699,Refresco CocaCola 500 ml botella vidrio Retornable,6.6,28.5,6.6,2,COCA,10,0.5278
7501055320639,Coca Cola SA 600 ml NR,6.9,24.2,6.9,1,COCA,11,0.5525
7501055305339,Refresco CocaCola 600 ml botella No Retornable cola light,6.9,24.2,6.9,1,COCA,11,0.5444
7501055320639,Coca Cola SA 600 ml NR,6.9,24.2,6.9,1,COCA,11,0.5525
7501055358984,Coca Cola SA 250ML,6.0,15.6,6.0,1,COCA,12,0.5833
7501055355310,Coca Cola 250 ml PET NR,5.6,17.0,5.6,1,COCA,12,0.5833
7501055354672,Coca-Cola 235ml VNR,5.3,18.4,5.3,1,COCA,12,0.5833
7501055313594,Refresco Coca-Cola 473 ml lata:Cola:regular,6.6,15.8,6.6,1,COCA,12,0.5778
7501031305629,Refresco Pepsi Regular 2.5L Retornable,11.1,36.32,11.1,1,PEPSI,13,0.4583
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,13,0.4583
7501022013069,Pepsi Black 1.5lts,8.3,33.5,8.3,1,PEPSI,13,0.4444
7501031311606,Refresco Pepsi 2 Lt botella No Retornable cola,10.0,35.0,10.0,1,PEPSI,13,0.45
7501055310876,Refresco Coca Cola Light 3Lts NR,12.5,34.0,12.5,1,COCA,14,0.4722
7501055305421,Refresco CocaCola 25 lt botella No Retornable light,11.5,36.7,11.5,1,COCA,14,0.4722
7501031305629,Refresco Pepsi Regular 2.5L Retornable,11.1,36.32,11.1,1,PEPSI,14,0.4583
7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,12.5,37.5,12.5,1,PEPSI,14,0.4583
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,14,0.4583
7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,14.0,23.9,14.0,1,COCA,15,0.5
7501022016169,Sting Fresa 400 Ml Pet 12,6.2,22.0,6.2,1,OTRO,15,0.5
7501031310012,Refresco Pepsi 600 ml botella No Retornable cola,6.7,25.0,6.7,1,PEPSI,15,0.5174
7501031311644,Refresco sabor cola Pepsi 1 lto botella no retornable:Regular,8.0,28.0,8.0,1,PEPSI,15,0.5
75004699,Refresco CocaCola 500 ml botella vidrio Retornable,6.6,28.5,6.6,1,COCA,16,0.5278
7501055302451,Refresco CocaCola 1 lt botella No Retornable cola,8.4,27.5,8.4,1,COCA,16,0.5123
7501022013052,PEPSI BLACK 600ML,6.8,24.0,6.8,2,PEPSI,16,0.5417
7501031310012,Refresco Pepsi 600 ml botella No Retornable cola,6.7,25.0,6.7,1,PEPSI,16,0.5174
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,17,0.537
7501022014257,PEPSI KICK 500 ML,6.0,21.0,6.0,1,PEPSI,17,0.5611
7501031311620,Refresco Pepsi 500 ml botella No Retornable cola,6.5,23.0,6.5,2,PEPSI,17,0.5556
7501055341344,Refresco Coca Cola 355ml NR Pet,6.0,21.5,6.0,1,COCA,18,0.5764
7501055368662,CocaCola Sin Azucar 450ml PET NR,6.5,21.0,6.5,1,COCA,18,0.5722
7501022013021,Pepsi Black 355 ml LATA,6.6,12.3,6.6,1,PEPSI,18,0.5833
7501022009277,Refresco Pepsi 473ml lata,6.7,16.0,6.7,1,PEPSI,18,0.5833
7501022015438,Pepsi Kick SG 473 Ml Lata 12 XD,6.6,16.3,6.6,1,PEPSI,18,0.5833
7501031302741,Refresco de Cola Pepsi 400 ml bote No retornable,5.8,21.0,5.8,1,PEPSI,18,0.5787
7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,11.0,37.5,11.0,1,PEPSI,19,0.4514
7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,12.5,37.5,12.5,2,PEPSI,19,0.4583
21136414646,Topo Chico Sangria 2L NR,9.0,30.0,9.0,1,TOPO CHICO,19,0.4583
7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,12.5,37.5,12.5,1,PEPSI,20,0.4583
7501022008584,Refresco Pepsi Light 15L NR,8.3,33.5,8.3,1,PEPSI,20,0.4722
7501055339396,Joya Manzana 3L NR,12.5,34.0,12.5,1,JOYA,20,0.4722
7501055339402,Joya Ponche 3L NR,12.5,34.0,12.5,1,JOYA,20,0.4722
7501031310012,Refresco Pepsi 600 ml botella No Retornable cola,6.7,25.0,6.7,1,PEPSI,21,0.5174
7501031311644,Refresco sabor cola Pepsi 1 lto botella no retornable:Regular,8.0,28.0,8.0,1,PEPSI,21,0.5
7501055302840,Fanta Naranja 1L NR,8.5,28.5,8.5,1,FANTA,21,0.5
7501055305636,Sprite Lima limon 1L NR,8.5,28.5,8.5,1,SPRITE,21,0.5
7501371000796,Vita Fresa 600 NR,7.0,24.0,7.0,1,OTRO,21,0.5
7501031312559,Refresco Pepsi 600 ml botella No Retornable cola light,6.7,25.0,6.7,1,PEPSI,22,0.5278
7501031310012,Refresco Pepsi 600 ml botella No Retornable cola,6.7,25.0,6.7,2,PEPSI,22,0.5174
7501022014585,Seven up Lima limon 600ml NR,6.7,25.0,6.7,1,OTRO,22,0.5139
7501055314133,Joya Manzana 600ml NR,7.0,24.5,7.0,1,JOYA,22,0.5278
7501031311620,Refresco Pepsi 500 ml botella No Retornable cola,6.5,23.0,6.5,1,PEPSI,23,0.5556
7501022013052,PEPSI BLACK 600ML,6.8,24.0,6.8,1,PEPSI,23,0.5417
7501055376674,AMEYAL FREKIW BOT 600ML 6PK,7.1,23.5,7.1,1,OTRO,23,0.5556
21136414547,Refresco Topo Chico Sangria 600ml Botella NR,7.0,24.5,7.0,1,TOPO CHICO,23,0.5611
7501022013052,PEPSI BLACK 600ML,6.8,24.0,6.8,1,PEPSI,23,0.5417
21136414547,Refresco Topo Chico Sangria 600ml Botella NR,7.0,24.5,7.0,1,TOPO CHICO,23,0.5611
7501055305230,Fanta Fresa 600ml NR,7.1,23.2,7.1,1,FANTA,23,0.5556
7501031302741,Refresco de Cola Pepsi 400 ml bote No retornable,5.8,21.0,5.8,1,PEPSI,24,0.5787
7501055308156,Refresco Fanta 250 ml botella No Retornablefresa,5.5,17.0,5.5,1,FANTA,24,0.5833
7501031302741,Refresco de Cola Pepsi 400 ml bote No retornable,5.8,21.0,5.8,1,PEPSI,24,0.5787
21136414547,Refresco Topo Chico Sangria 600ml Botella NR,7.0,24.5,7.0,1,TOPO CHICO,24,0.5611
21136010206,Refresco Joya 355 ml botella Retornable,6.5,25.0,6.5,1,JOYA,24,0.5833
7501022015513,Manzanita Sol Manzana 400ml NR,5.8,22.0,5.8,1,OTRO,24,0.5787
7501055379521,DEL VALLE FIZZ 600ML LIMON,7.2,23.0,7.2,1,OTRO,24,0.5833
7501073831964,Penafiel Fresa 2L NR,10.3,34.1,10.3,2,PENAFIEL,25,0.4444
7500326103407,Barrilitos Durazno 2L NR,9.5,34.5,9.5,1,BARRILITOS,25,0.4444
7501073840843,Penafiel Sifon 1.75lt NR,10.3,37.5,10.3,1,PENAFIEL,25,0.4444
7501055303885,Fresca Toronja 2L NR,10.0,33.8,10.0,1,FRESCA,25,0.4444
7501055304806,Sprite Lima limon 3L NR,11.2,35.9,11.2,1,SPRITE,26,0.4653
7501022014622,Seven up Lima limon 2L NR,10.0,35.0,10.0,1,OTRO,26,0.4722
7501022014646,Seven up Lima limon 3L NR,11.5,37.0,11.5,1,OTRO,26,0.4722
7501055314102,Joya Uva 600ml NR,7.0,24.5,7.0,1,JOYA,27,0.5
7501022014585,Seven up Lima limon 600ml NR,6.7,25.0,6.7,1,OTRO,27,0.5139
7501505630073,Sangria casera Original 600ml NR,7.0,24.0,7.0,1,OTRO,27,0.5093
7501198350418,Dr Pepper Original 600ml NR,6.6,24.9,6.6,1,DR PEPPER,27,0.5159
7500326103452,Barrilitos Pi?a 750ml NR,7.2,27.8,7.2,1,BARRILITOS,27,0.5
7501055314133,Joya Manzana 600ml NR,7.0,24.5,7.0,1,JOYA,28,0.5278
7501022014912,Mirinda 600mls RA,6.6,25.0,6.6,1,MIRINDA,28,0.5347
7501022014585,Seven up Lima limon 600ml NR,6.7,25.0,6.7,2,OTRO,28,0.5139
7501073841925,Penafiel Pinada 600ml NR,6.7,24.5,6.7,1,PENAFIEL,28,0.5389
7501073842007,PENAFIEL TWIST PEPINO LIMON 600 ML NR,6.7,24.5,6.7,1,PENAFIEL,28,0.5278
7501073833722,Schweppes Ginger Ale 600 ml NR,6.6,24.9,6.6,1,SCHWEPPES,28,0.5278
7501022014912,Mirinda 600mls RA,6.6,25.0,6.6,1,MIRINDA,29,0.5347
7501022015377,Manzanita Sol PET 600ml,6.6,25.0,6.6,1,OTRO,29,0.5444
7501055314119,Joya Durazno 600ml NR,7.0,24.5,7.0,1,JOYA,29,0.537
7501022015377,Manzanita Sol PET 600ml,6.6,25.0,6.6,1,OTRO,29,0.5444
7501022015858,7Up Citrus 600 Ml NR,7.8,20.0,7.8,1,OTRO,29,0.5556
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,29,0.5675
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,1,TOPO CHICO,29,0.5451
