UPC,ITEM_DESC,ANCHO,ALTO,PROFUNDO,NUM_FRENTES,MARCA,CHAROLA,E_CHAROLA_NORM
7501073800908,Penafiel Mineral 2 lt NR,10.3,34.1,10.3,1,PENAFIEL,1,0.3697
21136010480,Agua mineral Topo Chico 1.5 lt botella No Retornable,9.7,31.0,9.7,1,TOPO CHICO,1,0.3697
7501071120077,Squirt Toronja 2L NR,10.0,35.0,10.0,1,SQUIRT,1,0.3697
7501055303885,Fresca Toronja 2L NR,10.0,33.8,10.0,1,FRESCA,1,0.4
7501073839861,Penafiel Naranjada 2 lt NR,10.3,34.1,10.3,1,PENAFIEL,1,0.4333
7501022014080,Seven up Lima limon 1.5L NR,8.3,33.5,8.3,1,OTRO,2,0.4667
7501022008584,Refresco Pepsi Light 15L NR,8.3,33.5,8.3,1,PEPSI,2,0.4667
7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,12.5,37.5,12.5,1,PEPSI,2,0.4364
7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,11.0,37.5,11.0,1,PEPSI,2,0.4667
606110023863,Red Cola 1.5 Lt,9.1,33.4,9.1,1,OTRO,2,0.4667
7501071120183,Squirt Toronja 600ml NR,6.7,25.0,6.7,1,SQUIRT,3,0.5333
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,2,TOPO CHICO,3,0.53
7501073841925,Penafiel Pinada 600ml NR,6.7,24.5,6.7,1,PENAFIEL,3,0.5407
7501505630073,Sangria casera Original 600ml NR,7.0,24.0,7.0,1,OTRO,3,0.503
7501022014585,Seven up Lima limon 600ml NR,6.7,25.0,6.7,1,OTRO,3,0.503
7501055339983,Sidral Mundet Manzana 600ml NR,7.1,23.2,7.1,1,MUNDET,3,0.5429
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,1,TOPO CHICO,4,0.53
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,4,0.6
7501022014912,Mirinda 600mls RA,6.6,25.0,6.6,1,MIRINDA,4,0.5481
7501022015377,Manzanita Sol PET 600ml,6.6,25.0,6.6,2,OTRO,4,0.5697
7501022013052,PEPSI BLACK 600ML,6.8,24.0,6.8,1,PEPSI,4,0.5795
7501055329915,Yoli Limon 600ml NR,7.1,22.9,7.1,1,OTRO,4,0.6
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.6
7501073830509,Penafiel Mineral 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.65
7501073839854,Penafiel Naranjada 600 ml NR,6.4,24.7,6.4,2,PENAFIEL,5,0.5897
7501022016008,Mirinda RA 400ml PET 12,5.8,21.0,5.8,1,MIRINDA,5,0.6296
7501022013885,Seven up Lima limon 400ml NR,5.8,21.0,5.8,1,OTRO,5,0.619
7501022016008,Mirinda RA 400ml PET 12,5.8,21.0,5.8,1,MIRINDA,5,0.6296
7501055307678,Refresco Fanta 250 ml botella No Retornable naranja,5.5,17.0,5.5,1,FANTA,5,0.6667
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,6,0.4389
7501055321681,Coca Cola SA 2.5 L NR,10.0,37.0,10.0,1,COCA,6,0.4
7501055305247,Refresco CocaCola 2.5 lt botella No Retornable cola,10.9,36.9,10.9,2,COCA,6,0.4103
7501022013069,Pepsi Black 1.5lts,8.3,33.5,8.3,1,PEPSI,7,0.4667
7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,12.5,37.5,12.5,1,PEPSI,7,0.4364
7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,11.0,37.5,11.0,1,PEPSI,7,0.4667
7501031311606,Refresco Pepsi 2 Lt botella No Retornable cola,10.0,35.0,10.0,1,PEPSI,7,0.4667
