UPC,ITEM_DESC,ANCHO,ALTO,PROFUNDO,NUM_FRENTES,MARCA,CHAROLA,E_CHAROLA_NORM
793573950079,RED COLA 3LT NR,12.0,36.0,12.0,1,OTRO,1,0.2308
7501031310098,REFRESCO PEPSI 3 LT BOTELLA NO RETORNABLE:COLA,12.5,37.5,12.5,2,PEPSI,1,0.28
7501055304813,REFRESCO FRESCA 3 LT BOTELLA NO RETORNABLE:TORONJA,11.7,35.8,11.7,1,FRESCA,1,0.3173
7501055313532,REFRESCO COCA COLA 1.75ML NR,9.5,34.1,9.5,1,COCA,1,0.3018
7501071120077,REFRESCO SQUIRT 2 LT BOTELLA NO RETORNABLE TORONJA,10.0,35.0,10.0,1,SQUIRT,2,0.3252
7501073800908,PENAFIEL MINERAL 2 LT NR,10.3,34.1,10.3,2,PENAFIEL,2,0.3494
7501055321919,AGUA CIEL GASIFICADA SIFON 1.75 LT BOTELLA NR,10.8,33.4,10.8,1,CIEL,2,0.3385
7501055340002,REFRESCO SIDRAL MUNDET 2LTS. NR PET,10.4,33.7,10.4,1,MUNDET,2,0.312
7501073833739,SCHWEPES GINGER ALE 1LT NR,8.3,28.3,8.3,1,OTRO,3,0.4476
7501073830028,PENAFIEL MINERAL 1 LT NR,8.0,27.9,8.0,1,PENAFIEL,3,0.5055
7501073830509,PENAFIEL MINERAL 600 ML NR,6.7,24.5,6.7,1,PENAFIEL,3,0.4615
7501073831469,PENAFIEL TWIST LIMON 600 ML NR,6.7,24.5,6.7,1,PENAFIEL,3,0.4523
7501031310012,REFRESCO PEPSI 600 ML BOTELLA NO RETORNABLE COLA,6.7,25.0,6.7,1,PEPSI,3,0.5185
7503006897016,RED COLA 600ML NR,6.6,24.4,6.4,1,OTRO,3,0.5
7501055371075,SIDRAL MANZANA 500 ML VR,6.72,28.3,6.72,1,OTRO,3,0.3846
7501073841925,PENAFIEL PINADA 600ML NR,6.7,24.5,6.7,1,PENAFIEL,4,0.4737
7501073845015,SCHWEPPES MINERAL 600ML,7.0,24.3,7.0,1,SCHWEPPES,4,0.5245
7501073839885,PENAFIEL LIMONADA 600 ML NR,6.7,24.5,6.7,1,PENAFIEL,4,0.516
7500326103360,REFRESCO SANGRIA SENORIAL 600ML NR,7.0,24.7,7.0,1,OTRO,4,0.5165
