UPC,ITEM_DESC,ANCHO,ALTO,PROFUNDO,NUM_FRENTES,MARCA,CHAROLA,E_CHAROLA_NORM
7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,11.0,37.5,11.0,1,PEPSI,1,0.2576
7501071120077,Squirt Toronja 2L NR,10.0,35.0,10.0,1,SQUIRT,1,0.1667
21136010480,Agua mineral Topo Chico 1.5 lt botella No Retornable,9.7,31.0,9.7,1,TOPO CHICO,1,0.1667
7501073800908,Penafiel Mineral 2 lt NR,10.3,34.1,10.3,2,PENAFIEL,1,0.1667
7501055313532,Refresco Coca Cola 1.75L NR,9.5,34.1,9.5,1,COCA,2,0.3333
7501055302925,Refresco CocaCola 2 lt botella No Retornable cola,10.0,34.7,10.0,1,COCA,2,0.3333
7501055305247,Refresco CocaCola 2.5 lt botella No Retornable cola,10.9,36.9,10.9,1,COCA,2,0.3056
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,2,0.3333
7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,11.0,37.5,11.0,1,PEPSI,2,0.2576
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,3,0.6111
75004699,Refresco CocaCola 500 ml botella vidrio Retornable,6.6,28.5,6.6,1,COCA,3,0.5
7501031310012,Refresco Pepsi 600 ml botella No Retornable cola,6.7,25.0,6.7,1,PEPSI,3,0.5556
7501505630073,Sangria casera Original 600ml NR,7.0,24.0,7.0,1,OTRO,3,0.6167
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,1,TOPO CHICO,3,0.5741
7501071120183,Squirt Toronja 600ml NR,6.7,25.0,6.7,1,SQUIRT,3,0.5
7501055305339,Refresco CocaCola 600 ml botella No Retornable cola light,6.9,24.2,6.9,1,COCA,4,0.75
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,4,0.6111
7501022013052,PEPSI BLACK 600ML,6.8,24.0,6.8,1,PEPSI,4,0.7083
7501022014585,Seven up Lima limon 600ml NR,6.7,25.0,6.7,1,OTRO,4,0.6905
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,2,PENAFIEL,4,0.7308
7501055302086,Refresco CocaCola 500 ml botella vidrio No Retornable cola,6.9,23.5,6.9,1,COCA,5,0.8958
7501055320639,Coca Cola SA 600 ml NR,6.9,24.2,6.9,1,COCA,5,0.859
7501022014257,PEPSI KICK 500 ML,6.0,21.0,6.0,1,PEPSI,5,0.803
7501031311620,Refresco Pepsi 500 ml botella No Retornable cola,6.5,23.0,6.5,1,PEPSI,5,0.7273
7501022015377,Manzanita Sol PET 600ml,6.6,25.0,6.6,1,OTRO,5,0.8095
7501073830509,Penafiel Mineral 600 ml NR,6.4,24.7,6.4,2,PENAFIEL,5,0.9103
7501055361540,CocaCola Original lata 355 ML NR Sleek Can,5.8,15.8,5.8,1,COCA,6,1.0
7501055332175,Coca Cola Regular Chubby 355ml Pet,6.5,16.5,6.5,1,COCA,6,1.0
7501022009277,Refresco Pepsi 473ml lata,6.7,16.0,6.7,1,PEPSI,6,1.0
7501031302741,Refresco de Cola Pepsi 400 ml bote No retornable,5.8,21.0,5.8,1,PEPSI,6,0.9306
7501022009277,Refresco Pepsi 473ml lata,6.7,16.0,6.7,1,PEPSI,6,1.0
7501073830509,Penafiel Mineral 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,6,0.9103
7501022013885,Seven up Lima limon 400ml NR,5.8,21.0,5.8,1,OTRO,6,1.0
7501055308163,Fresca 250ml,6.0,15.6,6.0,1,FRESCA,6,1.0
