UPC,ITEM_DESC,ANCHO,ALTO,PROFUNDO,NUM_FRENTES,MARCA,CHAROLA,E_CHAROLA_NORM
7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,11.0,37.5,11.0,1,PEPSI,1,0.3386
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,1,0.3308
7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,11.0,37.5,11.0,1,PEPSI,1,0.3386
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,2,PEPSI,1,0.3308
7501073800908,Penafiel Mineral 2 lt NR,10.3,34.1,10.3,1,PENAFIEL,2,0.4128
21136010480,Agua mineral Topo Chico 1.5 lt botella No Retornable,9.7,31.0,9.7,1,TOPO CHICO,2,0.4137
7501071120077,Squirt Toronja 2L NR,10.0,35.0,10.0,1,SQUIRT,2,0.4167
7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,12.5,37.5,12.5,2,PEPSI,2,0.3718
7501071120183,Squirt Toronja 600ml NR,6.7,25.0,6.7,1,SQUIRT,3,0.5031
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,1,TOPO CHICO,3,0.5605
7501073841925,Penafiel Pinada 600ml NR,6.7,24.5,6.7,1,PENAFIEL,3,0.5508
7501505630073,Sangria casera Original 600ml NR,7.0,24.0,7.0,1,OTRO,3,0.504
7501022014585,Seven up Lima limon 600ml NR,6.7,25.0,6.7,1,OTRO,3,0.5304
7501031311644,Refresco sabor cola Pepsi 1 lto botella no retornable:Regular,8.0,28.0,8.0,2,PEPSI,3,0.4955
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,1,TOPO CHICO,4,0.5605
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,4,0.6287
7501022014912,Mirinda 600mls RA,6.6,25.0,6.6,2,MIRINDA,4,0.5879
7501055339983,Sidral Mundet Manzana 600ml NR,7.1,23.2,7.1,1,MUNDET,4,0.5867
7501031312559,Refresco Pepsi 600 ml botella No Retornable cola light,6.7,25.0,6.7,1,PEPSI,4,0.5724
7501022013052,PEPSI BLACK 600ML,6.8,24.0,6.8,1,PEPSI,4,0.5872
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.6287
7501073830509,Penafiel Mineral 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.7104
7501073839854,Penafiel Naranjada 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.6398
7501022015513,Manzanita Sol Manzana 400ml NR,5.8,22.0,5.8,2,OTRO,5,0.6935
7501031311620,Refresco Pepsi 500 ml botella No Retornable cola,6.5,23.0,6.5,1,PEPSI,5,0.6481
7501022014257,PEPSI KICK 500 ML,6.0,21.0,6.0,1,PEPSI,5,0.6679
7501031302741,Refresco de Cola Pepsi 400 ml bote No retornable,5.8,21.0,5.8,1,PEPSI,5,0.6974
7501073830509,Penafiel Mineral 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,6,0.7104
7501055308163,Fresca 250ml,6.0,15.6,6.0,1,FRESCA,6,0.75
7501022013885,Seven up Lima limon 400ml NR,5.8,21.0,5.8,1,OTRO,6,0.7407
7501022016008,Mirinda RA 400ml PET 12,5.8,21.0,5.8,1,MIRINDA,6,0.75
7501022013885,Seven up Lima limon 400ml NR,5.8,21.0,5.8,1,OTRO,6,0.7407
7501022016008,Mirinda RA 400ml PET 12,5.8,21.0,5.8,1,MIRINDA,6,0.75
7501022015438,Pepsi Kick SG 473 Ml Lata 12 XD,6.6,16.3,6.6,2,PEPSI,6,0.7345
7501055304745,Refresco CocaCola 3 lt botella No Retornable cola,11.3,36.7,11.3,2,COCA,7,0.358
7501031311682,Refresco Pepsi 1.5 L NR:Regular,8.3,33.0,8.3,1,PEPSI,7,0.3308
7501055305247,Refresco CocaCola 2.5 lt botella No Retornable cola,10.9,36.9,10.9,1,COCA,7,0.3375
7501031305629,Refresco Pepsi Regular 2.5L Retornable,11.1,36.32,11.1,1,PEPSI,7,0.3611
7501055304745,Refresco CocaCola 3 lt botella No Retornable cola,11.3,36.7,11.3,1,COCA,8,0.358
7501055302925,Refresco CocaCola 2 lt botella No Retornable cola,10.0,34.7,10.0,1,COCA,8,0.4212
7501055313532,Refresco Coca Cola 1.75L NR,9.5,34.1,9.5,1,COCA,8,0.4218
7501055300952,Refresco CocaCola 1 1/4 lt botella Retornable,9.1,31.0,9.1,2,COCA,8,0.4206
7501031310012,Refresco Pepsi 600 ml botella No Retornable cola,6.7,25.0,6.7,1,PEPSI,9,0.5211
7501055302451,Refresco CocaCola 1 lt botella No Retornable cola,8.4,27.5,8.4,1,COCA,9,0.5049
75004699,Refresco CocaCola 500 ml botella vidrio Retornable,6.6,28.5,6.6,1,COCA,9,0.5216
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,9,0.5599
75004699,Refresco CocaCola 500 ml botella vidrio Retornable,6.6,28.5,6.6,1,COCA,9,0.5216
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,9,0.5599
7501022013052,PEPSI BLACK 600ML,6.8,24.0,6.8,1,PEPSI,10,0.5872
75007614,Refresco CocaCola 600 ml botella No Retornable cola,6.9,24.2,6.9,1,COCA,10,0.5599
7501055305339,Refresco CocaCola 600 ml botella No Retornable cola light,6.9,24.2,6.9,1,COCA,10,0.6122
7501055320639,Coca Cola SA 600 ml NR,6.9,24.2,6.9,2,COCA,10,0.6441
7501055320677,COCA COLA SIN AZUCAR 355ML RETORNABLE,6.5,25.0,6.5,1,COCA,10,0.5833
7501022014257,PEPSI KICK 500 ML,6.0,21.0,6.0,1,PEPSI,11,0.6679
7501055320639,Coca Cola SA 600 ml NR,6.9,24.2,6.9,1,COCA,11,0.6441
7501055302086,Refresco CocaCola 500 ml botella vidrio No Retornable cola,6.9,23.5,6.9,1,COCA,11,0.6714
7501055320639,Coca Cola SA 600 ml NR,6.9,24.2,6.9,1,COCA,11,0.6441
7501055302086,Refresco CocaCola 500 ml botella vidrio No Retornable cola,6.9,23.5,6.9,1,COCA,11,0.6714
7501055354696,Coca Cola SA 235 ml VNR,5.5,18.5,5.5,1,COCA,11,0.7222
7501055354689,CocaCola 235ml VNR light,5.5,18.5,5.5,1,COCA,11,0.7083
7501055354672,Coca-Cola 235ml VNR,5.3,18.4,5.3,1,COCA,11,0.7292
7501022009277,Refresco Pepsi 473ml lata,6.7,16.0,6.7,1,PEPSI,12,0.7537
7501055332175,Coca Cola Regular Chubby 355ml Pet,6.5,16.5,6.5,1,COCA,12,0.7218
7501055361540,CocaCola Original lata 355 ML NR Sleek Can,5.8,15.8,5.8,2,COCA,12,0.7551
7501055358984,Coca Cola SA 250ML,6.0,15.6,6.0,1,COCA,12,0.75
7501055361540,CocaCola Original lata 355 ML NR Sleek Can,5.8,15.8,5.8,1,COCA,12,0.7551
7501055300075,Refresco CocaCola 355 ml lata,6.6,12.2,6.6,2,COCA,12,0.75
