UPC,ITEM_DESC,ANCHO,ALTO,PROFUNDO,NUM_FRENTES,MARCA,CHAROLA,E_CHAROLA_NORM
7501073800908,Penafiel Mineral 2 lt NR,10.3,34.1,10.3,1,PENAFIEL,1,0.4
21136010480,Agua mineral Topo Chico 1.5 lt botella No Retornable,9.7,31.0,9.7,1,TOPO CHICO,1,0.4
7501071120305,Squirt Toronja 3L NR,11.8,36.1,11.8,1,SQUIRT,1,0.4
7501071120077,Squirt Toronja 2L NR,10.0,35.0,10.0,1,SQUIRT,1,0.4133
7501073839861,Penafiel Naranjada 2 lt NR,10.3,34.1,10.3,1,PENAFIEL,1,0.4556
7501055379941,FRESCA FUSION 2L NR,10.5,34.5,10.5,1,FRESCA,2,0.4667
7501073839861,Penafiel Naranjada 2 lt NR,10.3,34.1,10.3,1,PENAFIEL,2,0.4556
7501055304806,Sprite Lima limon 3L NR,11.2,35.9,11.2,1,SPRITE,2,0.4667
7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,12.5,37.5,12.5,1,PEPSI,2,0.4533
7501055340002,Sidral Mundet Manzana 2L NR,10.0,34.7,10.0,1,MUNDET,2,0.4667
7501071120183,Squirt Toronja 600ml NR,6.7,25.0,6.7,1,SQUIRT,3,0.5333
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,1,TOPO CHICO,3,0.5667
7501073841925,Penafiel Pinada 600ml NR,6.7,24.5,6.7,1,PENAFIEL,3,0.5333
7501505630073,Sangria casera Original 600ml NR,7.0,24.0,7.0,1,OTRO,3,0.5333
7501022014585,Seven up Lima limon 600ml NR,6.7,25.0,6.7,1,OTRO,3,0.5333
7501055305629,Sprite Lima limon 600ml NR,7.1,23.2,7.1,1,SPRITE,3,0.5333
7501022014585,Seven up Lima limon 600ml NR,6.7,25.0,6.7,1,OTRO,3,0.5333
21136010541,Agua mineral Topo Chico 600 ml botella No Retornable,7.8,20.6,7.8,1,TOPO CHICO,4,0.5667
7501073839854,Penafiel Naranjada 600 ml NR,6.4,24.7,6.4,2,PENAFIEL,4,0.6
7501022015377,Manzanita Sol PET 600ml,6.6,25.0,6.6,1,OTRO,4,0.6
7501022015513,Manzanita Sol Manzana 400ml NR,5.8,22.0,5.8,1,OTRO,4,0.6533
7501022013052,PEPSI BLACK 600ML,6.8,24.0,6.8,1,PEPSI,4,0.6
7501022015377,Manzanita Sol PET 600ml,6.6,25.0,6.6,1,OTRO,4,0.6
7501073831469,Penafiel Twist Limon 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.6286
7501073831148,Agua mineral de manantial Penafiel 355 ml botella No Retornable:natural,6.6,17.2,6.6,1,PENAFIEL,5,0.6667
7501073839885,Penafiel Limonada 600 ml NR,6.4,24.7,6.4,1,PENAFIEL,5,0.6533
7501022013885,Seven up Lima limon 400ml NR,5.8,21.0,5.8,2,OTRO,5,0.6667
7501022016008,Mirinda RA 400ml PET 12,5.8,21.0,5.8,1,MIRINDA,5,0.6667
7501022015513,Manzanita Sol Manzana 400ml NR,5.8,22.0,5.8,1,OTRO,5,0.6533
7501022013885,Seven up Lima limon 400ml NR,5.8,21.0,5.8,1,OTRO,5,0.6667
7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,12.5,37.5,12.5,1,PEPSI,6,0.4533
7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,11.0,37.5,11.0,1,PEPSI,6,0.4533
7501031311606,Refresco Pepsi 2 Lt botella No Retornable cola,10.0,35.0,10.0,1,PEPSI,6,0.4533
7501055305247,Refresco CocaCola 2.5 lt botella No Retornable cola,10.9,36.9,10.9,1,COCA,6,0.4083
